periode_data,nama_rute,rute,tanggal,jumlah_bus,jumlah_penumpang
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-12T00:00:00Z,1.0,118.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-12T00:00:00Z,2.0,272.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-12T00:00:00Z,2.0,278.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-12T00:00:00Z,2.0,255.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-12T00:00:00Z,2.0,227.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-12T00:00:00Z,1.0,101.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-13T00:00:00Z,2.0,324.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-13T00:00:00Z,2.0,303.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-13T00:00:00Z,3.0,542.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-13T00:00:00Z,3.0,550.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-13T00:00:00Z,3.0,596.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-13T00:00:00Z,2.0,329.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-13T00:00:00Z,3.0,480.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-13T00:00:00Z,2.0,334.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-13T00:00:00Z,2.0,321.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-13T00:00:00Z,1.0,84.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-13T00:00:00Z,2.0,313.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-13T00:00:00Z,2.0,219.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-13T00:00:00Z,1.0,78.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-13T00:00:00Z,1.0,152.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-13T00:00:00Z,1.0,129.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-13T00:00:00Z,2.0,282.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-13T00:00:00Z,2.0,262.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-13T00:00:00Z,2.0,380.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-13T00:00:00Z,2.0,202.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-13T00:00:00Z,1.0,103.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-14T00:00:00Z,2.0,353.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-14T00:00:00Z,2.0,297.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-14T00:00:00Z,3.0,575.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-14T00:00:00Z,3.0,535.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-14T00:00:00Z,3.0,744.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-14T00:00:00Z,2.0,360.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-14T00:00:00Z,3.0,477.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-14T00:00:00Z,2.0,243.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-14T00:00:00Z,2.0,256.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-14T00:00:00Z,1.0,101.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-14T00:00:00Z,2.0,316.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-14T00:00:00Z,1.0,114.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-14T00:00:00Z,1.0,92.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-14T00:00:00Z,1.0,143.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-14T00:00:00Z,1.0,136.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-14T00:00:00Z,2.0,403.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-14T00:00:00Z,2.0,279.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-14T00:00:00Z,2.0,284.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-14T00:00:00Z,2.0,239.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-14T00:00:00Z,1.0,100.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-16T00:00:00Z,2.0,254.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-16T00:00:00Z,2.0,309.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-16T00:00:00Z,3.0,522.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-16T00:00:00Z,3.0,558.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-16T00:00:00Z,2.0,432.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-16T00:00:00Z,2.0,291.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-16T00:00:00Z,3.0,421.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-16T00:00:00Z,2.0,277.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-16T00:00:00Z,2.0,232.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-16T00:00:00Z,1.0,82.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-16T00:00:00Z,2.0,293.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-16T00:00:00Z,1.0,103.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-16T00:00:00Z,1.0,66.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-16T00:00:00Z,1.0,125.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-16T00:00:00Z,1.0,151.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-16T00:00:00Z,2.0,207.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-16T00:00:00Z,1.0,160.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-16T00:00:00Z,1.0,145.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-16T00:00:00Z,1.0,129.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-16T00:00:00Z,1.0,101.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-19T00:00:00Z,2.0,281.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-19T00:00:00Z,2.0,267.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-19T00:00:00Z,3.0,559.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-19T00:00:00Z,3.0,609.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-19T00:00:00Z,3.0,552.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-19T00:00:00Z,2.0,346.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-19T00:00:00Z,3.0,516.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-19T00:00:00Z,2.0,248.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-19T00:00:00Z,2.0,232.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-19T00:00:00Z,1.0,114.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-19T00:00:00Z,2.0,285.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-19T00:00:00Z,2.0,261.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-19T00:00:00Z,1.0,103.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-19T00:00:00Z,1.0,131.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-19T00:00:00Z,1.0,144.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-19T00:00:00Z,2.0,231.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-19T00:00:00Z,2.0,274.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-19T00:00:00Z,1.0,161.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-19T00:00:00Z,2.0,195.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-19T00:00:00Z,1.0,86.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-20T00:00:00Z,2.0,265.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-20T00:00:00Z,2.0,232.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-20T00:00:00Z,3.0,511.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-20T00:00:00Z,3.0,522.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-20T00:00:00Z,3.0,568.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-20T00:00:00Z,2.0,358.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-20T00:00:00Z,3.0,446.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-20T00:00:00Z,2.0,254.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-20T00:00:00Z,2.0,301.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-20T00:00:00Z,1.0,78.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-20T00:00:00Z,1.0,240.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-20T00:00:00Z,2.0,247.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-20T00:00:00Z,1.0,96.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-20T00:00:00Z,1.0,118.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-20T00:00:00Z,1.0,121.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-20T00:00:00Z,2.0,230.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-20T00:00:00Z,2.0,261.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-20T00:00:00Z,2.0,303.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-20T00:00:00Z,2.0,260.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-20T00:00:00Z,1.0,108.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-21T00:00:00Z,2.0,295.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-21T00:00:00Z,2.0,295.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-21T00:00:00Z,3.0,522.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-21T00:00:00Z,3.0,562.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-21T00:00:00Z,3.0,591.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-21T00:00:00Z,2.0,287.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-21T00:00:00Z,3.0,395.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-21T00:00:00Z,2.0,286.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-21T00:00:00Z,2.0,246.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-21T00:00:00Z,1.0,110.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-21T00:00:00Z,2.0,312.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-21T00:00:00Z,2.0,298.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-21T00:00:00Z,1.0,54.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-21T00:00:00Z,1.0,122.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-21T00:00:00Z,1.0,142.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-21T00:00:00Z,2.0,238.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-21T00:00:00Z,2.0,230.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-21T00:00:00Z,2.0,287.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-21T00:00:00Z,2.0,272.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-21T00:00:00Z,1.0,106.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-22T00:00:00Z,2.0,262.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-22T00:00:00Z,2.0,217.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-22T00:00:00Z,3.0,535.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-22T00:00:00Z,3.0,586.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-22T00:00:00Z,3.0,579.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-22T00:00:00Z,2.0,318.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-22T00:00:00Z,3.0,507.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-22T00:00:00Z,2.0,219.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-22T00:00:00Z,2.0,243.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-22T00:00:00Z,1.0,146.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-22T00:00:00Z,2.0,132.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-22T00:00:00Z,2.0,211.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-22T00:00:00Z,1.0,61.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-22T00:00:00Z,1.0,123.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-22T00:00:00Z,1.0,138.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-22T00:00:00Z,2.0,283.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-22T00:00:00Z,2.0,288.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-22T00:00:00Z,2.0,240.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-22T00:00:00Z,2.0,293.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-22T00:00:00Z,1.0,118.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-23T00:00:00Z,2.0,298.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-23T00:00:00Z,2.0,279.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-23T00:00:00Z,3.0,526.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-23T00:00:00Z,3.0,584.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-23T00:00:00Z,3.0,557.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-23T00:00:00Z,2.0,369.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-23T00:00:00Z,3.0,474.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-23T00:00:00Z,2.0,235.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-23T00:00:00Z,2.0,239.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-23T00:00:00Z,1.0,91.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-23T00:00:00Z,1.0,102.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-23T00:00:00Z,2.0,287.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-23T00:00:00Z,1.0,67.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-23T00:00:00Z,1.0,131.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-23T00:00:00Z,1.0,137.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-23T00:00:00Z,2.0,245.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-23T00:00:00Z,2.0,267.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-23T00:00:00Z,2.0,258.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-23T00:00:00Z,2.0,284.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-23T00:00:00Z,1.0,115.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-26T00:00:00Z,2.0,335.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-26T00:00:00Z,2.0,220.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-26T00:00:00Z,3.0,578.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-26T00:00:00Z,3.0,524.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-26T00:00:00Z,3.0,551.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-26T00:00:00Z,2.0,347.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-26T00:00:00Z,3.0,467.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-26T00:00:00Z,2.0,254.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-26T00:00:00Z,2.0,252.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-26T00:00:00Z,1.0,55.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-26T00:00:00Z,2.0,340.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-26T00:00:00Z,2.0,212.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-26T00:00:00Z,1.0,98.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-26T00:00:00Z,1.0,132.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-26T00:00:00Z,0,0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-26T00:00:00Z,2.0,248.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-26T00:00:00Z,2.0,261.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-26T00:00:00Z,2.0,281.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-26T00:00:00Z,2.0,258.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-26T00:00:00Z,1.0,109.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-28T00:00:00Z,2.0,256.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-28T00:00:00Z,2.0,281.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-28T00:00:00Z,3.0,534.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-28T00:00:00Z,3.0,539.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-28T00:00:00Z,3.0,503.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-28T00:00:00Z,2.0,342.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-28T00:00:00Z,3.0,458.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-28T00:00:00Z,2.0,247.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-28T00:00:00Z,2.0,290.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-28T00:00:00Z,1.0,85.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-28T00:00:00Z,2.0,355.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-28T00:00:00Z,2.0,278.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-28T00:00:00Z,1.0,105.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-28T00:00:00Z,1.0,134.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-28T00:00:00Z,1.0,128.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-28T00:00:00Z,2.0,247.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-28T00:00:00Z,2.0,257.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-28T00:00:00Z,2.0,318.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-28T00:00:00Z,2.0,271.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-28T00:00:00Z,1.0,115.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-30T00:00:00Z,2.0,281.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-30T00:00:00Z,2.0,272.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-30T00:00:00Z,3.0,629.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-30T00:00:00Z,2.0,421.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-30T00:00:00Z,3.0,506.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-30T00:00:00Z,2.0,308.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-30T00:00:00Z,3.0,413.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-30T00:00:00Z,2.0,278.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-30T00:00:00Z,2.0,270.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-30T00:00:00Z,1.0,80.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-30T00:00:00Z,1.0,260.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-30T00:00:00Z,2.0,271.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-30T00:00:00Z,1.0,77.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-30T00:00:00Z,1.0,119.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-30T00:00:00Z,1.0,138.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-30T00:00:00Z,2.0,197.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-30T00:00:00Z,2.0,287.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-30T00:00:00Z,1.0,178.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-30T00:00:00Z,1.0,170.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-30T00:00:00Z,1.0,115.0
